Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Sum of Units Sold,Sum of Price Per Unit,Sum of Total Sales,Sum of Discount Percentage,Discount Value,Net Sales
29-03-2022,49,0,P008,2,5499,10998,0,0,10998
29-03-2023,3,0,P009,1,3499,3499,0,0,3499
29-03-2023,4,0,P015,3,8499,25497,0,0,25497
29-04-2020,12,PR001,P006,2,7499,14998,20,2999.6,11998.4
29-04-2020,29,PR001,P005,1,92499,92499,20,18499.8,73999.2
29-04-2020,35,PR001,P018,3,2299,6897,20,1379.4,5517.6
29-04-2021,27,PR001,P018,2,2299,4598,20,919.6,3678.4
29-04-2022,12,PR001,P001,1,79999,79999,20,15999.8,63999.2
29-04-2022,25,PR001,P015,2,8499,16998,20,3399.6,13598.4
29-04-2022,36,PR001,P026,3,5499,16497,20,3299.4,13197.6
29-05-2020,15,PR001,P016,3,24999,74997,20,14999.4,59997.6
29-05-2020,28,PR001,P013,2,15999,31998,20,6399.6,25598.4
29-05-2020,36,PR001,P008,3,5499,16497,20,3299.4,13197.6
29-05-2021,27,PR001,P014,1,4999,4999,20,999.8,3999.2
29-05-2022,20,PR001,P010,1,2199,2199,20,439.8,1759.2
29-05-2022,21,PR001,P008,3,5499,16497,20,3299.4,13197.6
29-05-2022,24,PR001,P022,2,1999,3998,20,799.6,3198.4
29-05-2022,39,PR001,P010,3,2199,6597,20,1319.4,5277.6
29-05-2022,4,PR001,P018,3,2299,6897,20,1379.4,5517.6
29-05-2022,8,PR001,P012,1,2999,2999,20,599.8,2399.2
29-05-2023,17,PR001,P002,3,69999,209997,20,41999.4,167997.6
29-05-2023,26,PR001,P027,2,699,1398,20,279.6,1118.4
29-05-2023,30,PR001,P013,1,15999,15999,20,3199.8,12799.2
29-05-2023,32,PR001,P027,3,699,2097,20,419.4,1677.6
29-05-2023,8,PR001,P016,2,24999,49998,20,9999.6,39998.4
29-06-2020,22,0,P013,1,15999,15999,0,0,15999
29-06-2020,48,0,P010,2,2199,4398,0,0,4398
29-06-2021,14,0,P006,3,7499,22497,0,0,22497
29-06-2021,20,0,P027,2,699,1398,0,0,1398
29-06-2021,28,0,P008,3,5499,16497,0,0,16497
29-06-2021,34,0,P025,3,8999,26997,0,0,26997
29-06-2021,37,0,P010,3,2199,6597,0,0,6597
29-06-2022,31,0,P003,1,89999,89999,0,0,89999
29-06-2022,34,0,P019,3,5999,17997,0,0,17997
29-06-2022,44,0,P021,1,1299,1299,0,0,1299
29-06-2023,34,0,P022,3,1999,5997,0,0,5997
29-06-2023,4,0,P001,3,79999,239997,0,0,239997
29-06-2023,48,0,P007,3,6999,20997,0,0,20997
29-07-2020,29,0,P003,3,89999,269997,0,0,269997
29-07-2021,13,0,P007,3,6999,20997,0,0,20997
29-07-2021,2,0,P018,3,2299,6897,0,0,6897
29-07-2021,9,0,P027,1,699,699,0,0,699
29-07-2022,17,0,P020,3,12999,38997,0,0,38997
29-07-2022,35,0,P022,1,1999,1999,0,0,1999
29-07-2022,36,0,P015,3,8499,25497,0,0,25497
29-07-2023,14,PR004,P011,3,1499,4497,50,2248.5,2248.5
29-08-2020,27,0,P012,1,2999,2999,0,0,2999
29-08-2020,33,0,P030,3,399,1197,0,0,1197
29-08-2020,36,0,P009,2,3499,6998,0,0,6998
29-08-2021,12,0,P012,3,2999,8997,0,0,8997
29-08-2021,44,0,P005,2,92499,184998,0,0,184998
29-08-2022,21,0,P014,1,4999,4999,0,0,4999
29-08-2022,38,0,P015,1,8499,8499,0,0,8499
29-08-2022,41,0,P015,2,8499,16998,0,0,16998
29-08-2023,50,0,P018,3,2299,6897,0,0,6897
29-09-2020,18,0,P022,3,1999,5997,0,0,5997
29-09-2020,50,0,P028,3,349,1047,0,0,1047
29-09-2020,7,0,P027,3,699,2097,0,0,2097
29-09-2021,37,0,P008,2,5499,10998,0,0,10998
29-09-2021,46,0,P002,2,69999,139998,0,0,139998
29-09-2021,5,0,P016,3,24999,74997,0,0,74997
29-09-2022,24,0,P019,3,5999,17997,0,0,17997
29-09-2022,43,0,P003,3,89999,269997,0,0,269997
29-09-2023,30,0,P012,3,2999,8997,0,0,8997
29-09-2023,35,0,P009,2,3499,6998,0,0,6998
29-09-2023,47,0,P002,3,69999,209997,0,0,209997
29-09-2023,50,0,P026,3,5499,16497,0,0,16497
29-10-2020,48,0,P030,1,399,399,0,0,399
29-10-2020,9,0,P028,3,349,1047,0,0,1047
29-10-2020,9,0,P030,2,399,798,0,0,798
29-10-2021,14,0,P001,3,79999,239997,0,0,239997
29-10-2021,41,0,P023,1,1499,1499,0,0,1499
29-10-2021,49,0,P017,1,10499,10499,0,0,10499
29-10-2022,19,0,P004,2,64999,129998,0,0,129998
29-10-2022,32,0,P025,2,8999,17998,0,0,17998
29-10-2022,33,0,P020,1,12999,12999,0,0,12999
29-10-2022,43,0,P024,2,2799,5598,0,0,5598
29-10-2022,44,0,P029,1,99,99,0,0,99
29-10-2023,15,0,P014,1,4999,4999,0,0,4999
29-10-2023,33,0,P007,2,6999,13998,0,0,13998
29-11-2020,11,0,P004,3,64999,194997,0,0,194997
29-11-2021,8,0,P021,3,1299,3897,0,0,3897
29-11-2022,12,0,P005,1,92499,92499,0,0,92499
29-11-2022,23,0,P008,1,5499,5499,0,0,5499
29-11-2022,8,0,P012,2,2999,5998,0,0,5998
29-11-2023,12,0,P024,1,2799,2799,0,0,2799
29-11-2023,17,0,P021,3,1299,3897,0,0,3897
29-11-2023,22,0,P029,1,99,99,0,0,99
29-12-2021,28,0,P022,1,1999,1999,0,0,1999
29-12-2021,33,0,P012,1,2999,2999,0,0,2999
29-12-2021,36,0,P030,2,399,798,0,0,798
29-12-2021,40,0,P030,3,399,1197,0,0,1197
29-12-2021,50,0,P001,2,79999,159998,0,0,159998
29-12-2021,6,0,P023,2,1499,2998,0,0,2998
29-12-2022,14,0,P008,2,5499,10998,0,0,10998
29-12-2022,15,0,P016,2,24999,49998,0,0,49998
29-12-2022,3,0,P025,3,8999,26997,0,0,26997
29-12-2022,33,0,P011,1,1499,1499,0,0,1499
29-12-2022,46,0,P025,3,8999,26997,0,0,26997
29-12-2023,24,PR005,P021,2,1299,2598,70,1818.6,779.4
29-12-2023,3,PR005,P014,3,4999,14997,70,10497.9,4499.1
29-12-2023,33,PR005,P019,1,5999,5999,70,4199.3,1799.7
29-12-2023,36,PR005,P030,3,399,1197,70,837.9,359.1
29-12-2023,39,PR005,P020,1,12999,12999,70,9099.3,3899.7
29-12-2023,6,PR005,P017,1,10499,10499,70,7349.3,3149.7
30-01-2020,1,0,P018,1,2299,2299,0,0,2299
30-01-2020,19,0,P030,2,399,798,0,0,798
30-01-2020,46,0,P028,1,349,349,0,0,349
30-01-2021,14,0,P019,1,5999,5999,0,0,5999
30-01-2021,19,0,P028,3,349,1047,0,0,1047
30-01-2021,30,0,P024,2,2799,5598,0,0,5598
30-01-2022,48,0,P001,3,79999,239997,0,0,239997
30-01-2023,12,0,P025,3,8999,26997,0,0,26997
30-01-2023,13,0,P029,3,99,297,0,0,297
30-01-2023,49,0,P012,2,2999,5998,0,0,5998
30-03-2020,42,0,P008,1,5499,5499,0,0,5499
30-03-2020,43,0,P007,3,6999,20997,0,0,20997
30-03-2020,45,0,P013,1,15999,15999,0,0,15999
30-03-2021,35,0,P009,3,3499,10497,0,0,10497
30-03-2021,4,0,P006,3,7499,22497,0,0,22497
30-03-2022,15,0,P001,3,79999,239997,0,0,239997
30-03-2022,9,0,P018,2,2299,4598,0,0,4598
30-03-2023,10,0,P011,3,1499,4497,0,0,4497
30-04-2020,1,PR001,P010,2,2199,4398,20,879.6,3518.4
30-04-2021,12,PR001,P004,1,64999,64999,20,12999.8,51999.2
30-04-2021,3,PR001,P013,3,15999,47997,20,9599.4,38397.6
30-04-2021,35,PR001,P022,2,1999,3998,20,799.6,3198.4
30-04-2022,19,PR001,P014,3,4999,14997,20,2999.4,11997.6
30-04-2022,23,PR001,P012,2,2999,5998,20,1199.6,4798.4
30-04-2022,3,PR001,P022,2,1999,3998,20,799.6,3198.4
30-04-2022,32,PR001,P009,3,3499,10497,20,2099.4,8397.6
30-04-2022,34,PR001,P020,1,12999,12999,20,2599.8,10399.2
30-04-2022,38,PR001,P002,3,69999,209997,20,41999.4,167997.6
30-04-2022,8,PR001,P013,2,15999,31998,20,6399.6,25598.4
30-04-2023,36,PR001,P015,2,8499,16998,20,3399.6,13598.4
30-05-2020,28,PR001,P011,1,1499,1499,20,299.8,1199.2
30-05-2020,38,PR001,P022,1,1999,1999,20,399.8,1599.2
30-05-2020,47,PR001,P012,2,2999,5998,20,1199.6,4798.4
30-05-2021,25,PR001,P030,3,399,1197,20,239.4,957.6
30-05-2023,5,PR001,P018,3,2299,6897,20,1379.4,5517.6
30-06-2020,19,0,P019,1,5999,5999,0,0,5999
30-06-2022,27,0,P008,1,5499,5499,0,0,5499
30-06-2022,3,0,P004,2,64999,129998,0,0,129998
30-06-2023,27,0,P013,2,15999,31998,0,0,31998
30-06-2023,8,0,P009,1,3499,3499,0,0,3499
30-06-2023,9,0,P020,3,12999,38997,0,0,38997
30-07-2020,1,0,P008,2,5499,10998,0,0,10998
30-07-2020,33,0,P013,1,15999,15999,0,0,15999
30-07-2020,41,0,P008,3,5499,16497,0,0,16497
30-08-2020,13,0,P021,1,1299,1299,0,0,1299
30-08-2020,17,0,P017,1,10499,10499,0,0,10499
30-08-2020,34,0,P016,1,24999,24999,0,0,24999
30-08-2022,26,0,P003,3,89999,269997,0,0,269997
30-08-2022,3,0,P018,3,2299,6897,0,0,6897
30-08-2022,48,0,P002,2,69999,139998,0,0,139998
30-09-2020,32,0,P021,3,1299,3897,0,0,3897
30-09-2020,7,0,P011,3,1499,4497,0,0,4497
30-09-2021,28,0,P025,1,8999,8999,0,0,8999
30-09-2021,4,0,P026,3,5499,16497,0,0,16497
30-09-2022,26,0,P007,3,6999,20997,0,0,20997
30-09-2023,18,0,P001,3,79999,239997,0,0,239997
30-09-2023,23,0,P019,2,5999,11998,0,0,11998
30-10-2020,16,0,P024,3,2799,8397,0,0,8397
30-10-2020,22,0,P009,2,3499,6998,0,0,6998
30-10-2020,38,0,P021,3,1299,3897,0,0,3897
30-10-2020,8,0,P002,3,69999,209997,0,0,209997
30-10-2021,16,0,P006,3,7499,22497,0,0,22497
30-10-2021,26,0,P003,1,89999,89999,0,0,89999
30-10-2021,26,0,P021,3,1299,3897,0,0,3897
30-10-2021,37,0,P025,1,8999,8999,0,0,8999
30-10-2021,48,0,P006,2,7499,14998,0,0,14998
30-10-2021,6,0,P006,2,7499,14998,0,0,14998
30-10-2022,42,0,P017,1,10499,10499,0,0,10499
30-10-2023,19,0,P001,2,79999,159998,0,0,159998
30-10-2023,40,0,P019,2,5999,11998,0,0,11998
30-11-2020,29,0,P015,3,8499,25497,0,0,25497
30-11-2020,31,0,P028,1,349,349,0,0,349
30-11-2021,28,0,P015,2,8499,16998,0,0,16998
30-11-2023,31,0,P015,3,8499,25497,0,0,25497
30-11-2023,39,0,P014,3,4999,14997,0,0,14997
30-11-2023,49,0,P005,1,92499,92499,0,0,92499
30-12-2020,40,0,P012,2,2999,5998,0,0,5998
30-12-2020,7,0,P023,3,1499,4497,0,0,4497
30-12-2021,1,0,P020,1,12999,12999,0,0,12999
30-12-2021,1,0,P029,2,99,198,0,0,198
30-12-2023,13,PR005,P018,2,2299,4598,70,3218.6,1379.4
30-12-2023,36,PR005,P022,2,1999,3998,70,2798.6,1199.4
30-12-2023,38,PR005,P023,1,1499,1499,70,1049.3,449.7
30-12-2023,46,PR005,P018,1,2299,2299,70,1609.3,689.7
31-01-2020,29,0,P001,1,79999,79999,0,0,79999
31-01-2020,44,0,P006,3,7499,22497,0,0,22497
31-01-2020,47,0,P029,3,99,297,0,0,297
31-01-2020,8,0,P005,2,92499,184998,0,0,184998
31-01-2022,20,0,P007,3,6999,20997,0,0,20997
31-01-2022,29,0,P017,3,10499,31497,0,0,31497
31-01-2022,30,0,P002,1,69999,69999,0,0,69999
31-01-2022,33,0,P029,1,99,99,0,0,99
31-01-2022,49,0,P021,1,1299,1299,0,0,1299
31-01-2023,16,0,P002,3,69999,209997,0,0,209997
31-01-2023,26,0,P018,3,2299,6897,0,0,6897
31-01-2023,26,0,P020,3,12999,38997,0,0,38997
31-01-2023,30,0,P025,1,8999,8999,0,0,8999
31-03-2020,3,0,P007,1,6999,6999,0,0,6999
31-03-2020,30,0,P030,3,399,1197,0,0,1197
31-03-2020,33,0,P016,1,24999,24999,0,0,24999
31-03-2020,40,0,P025,3,8999,26997,0,0,26997
31-03-2020,45,0,P005,2,92499,184998,0,0,184998
31-03-2021,49,0,P012,3,2999,8997,0,0,8997
31-03-2022,21,0,P013,2,15999,31998,0,0,31998
31-03-2023,11,0,P027,1,699,699,0,0,699
31-03-2023,27,0,P006,1,7499,7499,0,0,7499
31-03-2023,29,0,P011,2,1499,2998,0,0,2998
31-03-2023,3,0,P007,1,6999,6999,0,0,6999
31-03-2023,48,0,P026,1,5499,5499,0,0,5499
31-05-2020,2,PR001,P020,2,12999,25998,20,5199.6,20798.4
31-05-2020,24,PR001,P003,2,89999,179998,20,35999.6,143998.4
31-05-2021,19,PR001,P023,3,1499,4497,20,899.4,3597.6
31-05-2021,28,PR001,P004,3,64999,194997,20,38999.4,155997.6
31-05-2021,37,PR001,P023,2,1499,2998,20,599.6,2398.4
31-05-2021,9,PR001,P009,2,3499,6998,20,1399.6,5598.4
31-05-2022,28,PR001,P029,3,99,297,20,59.4,237.6
31-05-2023,30,PR001,P009,1,3499,3499,20,699.8,2799.2
31-07-2020,44,0,P030,3,399,1197,0,0,1197
31-07-2020,48,0,P019,2,5999,11998,0,0,11998
31-07-2022,11,PR004,P019,2,5999,11998,50,5999,5999
31-07-2022,16,PR004,P019,3,5999,17997,50,8998.5,8998.5
31-07-2022,27,PR004,P026,2,5499,10998,50,5499,5499
31-07-2022,9,PR004,P028,1,349,349,50,174.5,174.5
31-07-2023,11,0,P020,2,12999,25998,0,0,25998
31-07-2023,11,0,P030,1,399,399,0,0,399
31-07-2023,14,0,P006,3,7499,22497,0,0,22497
31-07-2023,17,0,P022,1,1999,1999,0,0,1999
31-07-2023,17,0,P030,3,399,1197,0,0,1197
31-07-2023,18,0,P012,2,2999,5998,0,0,5998
31-07-2023,47,0,P020,2,12999,25998,0,0,25998
31-07-2023,5,0,P007,1,6999,6999,0,0,6999
31-07-2023,8,0,P030,3,399,1197,0,0,1197
31-08-2020,14,0,P028,2,349,698,0,0,698
31-08-2020,47,0,P022,2,1999,3998,0,0,3998
31-08-2020,7,0,P027,3,699,2097,0,0,2097
31-08-2021,2,0,P006,1,7499,7499,0,0,7499
31-08-2021,20,0,P018,1,2299,2299,0,0,2299
31-08-2021,5,0,P009,1,3499,3499,0,0,3499
31-08-2021,7,0,P003,2,89999,179998,0,0,179998
31-08-2022,13,0,P012,2,2999,5998,0,0,5998
31-08-2022,3,0,P027,2,699,1398,0,0,1398
31-08-2022,33,0,P003,1,89999,89999,0,0,89999
31-08-2022,45,0,P012,1,2999,2999,0,0,2999
31-08-2023,26,0,P011,1,1499,1499,0,0,1499
31-08-2023,44,0,P030,1,399,399,0,0,399
31-10-2020,36,0,P006,1,7499,7499,0,0,7499
31-10-2021,22,0,P021,1,1299,1299,0,0,1299
31-10-2021,44,0,P029,1,99,99,0,0,99
31-10-2023,17,0,P022,1,1999,1999,0,0,1999
31-10-2023,27,0,P018,3,2299,6897,0,0,6897
31-12-2020,30,0,P020,1,12999,12999,0,0,12999
31-12-2021,1,0,P008,3,5499,16497,0,0,16497
31-12-2021,12,0,P011,1,1499,1499,0,0,1499
31-12-2021,20,0,P001,2,79999,159998,0,0,159998
31-12-2021,45,0,P023,2,1499,2998,0,0,2998
31-12-2022,17,0,P009,1,3499,3499,0,0,3499
31-12-2022,18,0,P001,3,79999,239997,0,0,239997
31-12-2022,2,0,P009,2,3499,6998,0,0,6998
31-12-2022,24,0,P008,3,5499,16497,0,0,16497
31-12-2022,6,0,P007,2,6999,13998,0,0,13998
31-12-2023,2,PR005,P016,2,24999,49998,70,34998.6,14999.4
31-12-2023,2,PR005,P030,1,399,399,70,279.3,119.7
31-12-2023,29,PR005,P018,1,2299,2299,70,1609.3,689.7
31-12-2023,33,PR005,P019,3,5999,17997,70,12597.9,5399.1
